,label
44276,automobile
44277,dog
44278,dog
44279,dog
44280,dog
44281,truck
44282,frog
44283,frog
44284,frog
44285,frog
44286,frog
44287,horse
44288,horse
44289,horse
44290,horse
44291,frog
44292,frog
44293,deer
44294,dog
44295,dog
44296,frog
44297,frog
44298,dog
44299,dog
44300,dog
44301,dog
44302,horse
44303,frog
44304,truck
44305,frog
44306,frog
44307,dog
44308,truck
44309,ship
44310,frog
44311,bird
44312,automobile
44313,frog
44314,ship
44315,frog
44316,frog
44317,deer
44318,frog
44319,deer
44320,deer
44321,frog
44322,truck
44323,dog
44324,dog
44325,frog
44326,frog
44327,horse
44328,frog
44329,frog
44330,automobile
44331,automobile
44332,automobile
44333,truck
44334,truck
44335,dog
44336,truck
44337,frog
44338,horse
44339,horse
44340,truck
44341,dog
44342,truck
44343,truck
44344,bird
44345,frog
44346,truck
44347,frog
44348,horse
44349,truck
44350,truck
44351,truck
44352,frog
44353,bird
44354,dog
44355,cat
44356,ship
44357,horse
44358,ship
44359,dog
44360,automobile
44361,automobile
44362,automobile
44363,dog
44364,frog
44365,frog
44366,horse
44367,dog
44368,truck
44369,dog
44370,dog
44371,dog
44372,dog
44373,truck
44374,truck
44375,truck
44376,ship
44377,ship
44378,dog
44379,deer
44380,truck
44381,truck
44382,horse
44383,frog
44384,frog
44385,truck
44386,dog
44387,dog
44388,frog
44389,deer
44390,ship
44391,deer
44392,deer
44393,frog
44394,automobile
44395,truck
44396,frog
44397,frog
44398,frog
44399,frog
44400,frog
44401,frog
44402,automobile
44403,frog
44404,dog
44405,frog
44406,dog
44407,truck
44408,truck
44409,truck
44410,truck
44411,truck
44412,frog
44413,truck
44414,truck
44415,ship
44416,ship
44417,dog
44418,frog
44419,truck
44420,truck
44421,truck
44422,frog
44423,frog
44424,frog
44425,horse
44426,ship
44427,deer
44428,truck
44429,horse
44430,automobile
44431,frog
44432,frog
44433,frog
44434,frog
44435,frog
44436,bird
44437,bird
44438,bird
44439,ship
44440,dog
44441,frog
44442,bird
44443,dog
44444,automobile
44445,ship
44446,truck
44447,frog
44448,deer
44449,deer
44450,frog
44451,deer
44452,dog
44453,bird
44454,bird
44455,ship
44456,dog
44457,frog
44458,horse
44459,ship
44460,dog
44461,automobile
44462,automobile
44463,automobile
44464,frog
44465,frog
44466,truck
44467,deer
44468,deer
44469,frog
44470,ship
44471,truck
44472,frog
44473,truck
44474,truck
44475,frog
44476,dog
44477,dog
44478,ship
44479,frog
44480,truck
44481,deer
44482,frog
44483,ship
44484,ship
44485,ship
44486,frog
44487,frog
44488,ship
44489,truck
44490,frog
44491,automobile
44492,bird
44493,bird
44494,bird
44495,bird
44496,horse
44497,horse
44498,horse
44499,horse
44500,frog
44501,frog
44502,automobile
44503,automobile
44504,deer
44505,truck
44506,truck
44507,truck
44508,truck
44509,frog
44510,dog
44511,frog
44512,truck
44513,frog
44514,ship
44515,dog
44516,truck
44517,horse
44518,horse
44519,horse
44520,deer
44521,frog
44522,truck
44523,frog
44524,bird
44525,dog
44526,dog
44527,automobile
44528,dog
44529,ship
44530,frog
44531,deer
44532,frog
44533,dog
44534,truck
44535,automobile
44536,cat
44537,cat
44538,frog
44539,frog
44540,frog
44541,bird
44542,ship
44543,dog
44544,frog
44545,automobile
44546,automobile
44547,truck
44548,frog
44549,frog
44550,frog
44551,frog
44552,frog
44553,ship
44554,frog
44555,ship
44556,ship
44557,ship
44558,dog
44559,bird
44560,frog
44561,frog
44562,frog
44563,frog
44564,frog
44565,ship
44566,ship
44567,dog
44568,truck
44569,truck
44570,ship
44571,ship
44572,automobile
44573,frog
44574,horse
44575,frog
44576,frog
44577,frog
44578,ship
44579,bird
44580,frog
44581,frog
44582,deer
44583,deer
44584,deer
44585,frog
44586,automobile
44587,frog
44588,dog
44589,dog
44590,automobile
44591,frog
44592,automobile
44593,ship
44594,ship
44595,truck
44596,truck
44597,frog
44598,frog
44599,truck
44600,truck
44601,dog
44602,automobile
44603,automobile
44604,dog
44605,dog
44606,dog
44607,truck
44608,horse
44609,horse
44610,horse
44611,ship
44612,frog
44613,truck
44614,ship
44615,dog
44616,ship
44617,ship
44618,ship
44619,bird
44620,horse
44621,frog
44622,ship
44623,ship
44624,ship
44625,frog
44626,automobile
44627,automobile
44628,automobile
44629,deer
44630,deer
44631,deer
44632,deer
44633,automobile
44634,ship
44635,ship
44636,frog
44637,frog
44638,dog
44639,ship
44640,deer
44641,frog
44642,frog
44643,horse
44644,horse
44645,horse
44646,horse
44647,truck
44648,truck
44649,frog
44650,truck
44651,cat
44652,truck
44653,truck
44654,truck
44655,deer
44656,ship
44657,ship
44658,truck
44659,dog
44660,ship
44661,horse
44662,frog
44663,ship
44664,ship
44665,ship
44666,bird
44667,dog
44668,dog
44669,frog
44670,ship
44671,frog
44672,deer
44673,deer
44674,frog
44675,frog
44676,dog
44677,ship
44678,deer
44679,ship
44680,ship
44681,frog
44682,dog
44683,truck
44684,truck
44685,frog
44686,frog
44687,frog
44688,dog
44689,dog
44690,deer
44691,ship
44692,ship
44693,automobile
44694,dog
44695,truck
44696,automobile
44697,dog
44698,frog
44699,frog
44700,frog
44701,dog
44702,dog
44703,horse
44704,horse
44705,dog
44706,frog
44707,frog
44708,frog
44709,dog
44710,dog
44711,ship
44712,ship
44713,frog
44714,truck
44715,automobile
44716,automobile
44717,frog
44718,bird
44719,frog
44720,ship
44721,ship
44722,truck
44723,truck
44724,frog
44725,ship
44726,deer
44727,truck
44728,truck
44729,ship
44730,deer
44731,deer
44732,ship
44733,frog
44734,dog
44735,dog
44736,dog
44737,automobile
44738,automobile
44739,dog
44740,dog
44741,frog
44742,horse
44743,horse
44744,horse
44745,frog
44746,truck
44747,horse
44748,deer
44749,frog
44750,frog
44751,frog
44752,truck
44753,frog
44754,deer
44755,frog
44756,frog
44757,frog
44758,deer
44759,truck
44760,truck
44761,frog
44762,deer
44763,horse
44764,truck
44765,truck
44766,truck
44767,truck
44768,frog
44769,deer
44770,deer
44771,dog
44772,ship
44773,frog
44774,frog
44775,frog
44776,frog
44777,frog
44778,bird
44779,truck
44780,frog
44781,automobile
44782,frog
44783,automobile
44784,automobile
44785,truck
44786,truck
44787,truck
44788,ship
44789,ship
44790,bird
44791,deer
44792,deer
44793,frog
44794,automobile
44795,automobile
44796,automobile
44797,horse
44798,dog
44799,horse
44800,truck
44801,horse
44802,deer
44803,automobile
44804,deer
44805,frog
44806,frog
44807,frog
44808,truck
44809,truck
44810,frog
44811,automobile
44812,ship
44813,ship
44814,ship
44815,frog
44816,horse
44817,frog
44818,frog
44819,truck
44820,truck
44821,ship
44822,frog
44823,frog
44824,frog
44825,deer
44826,dog
44827,dog
44828,truck
44829,truck
44830,truck
44831,truck
44832,automobile
44833,deer
44834,dog
44835,frog
44836,truck
44837,ship
44838,dog
44839,ship
44840,deer
44841,frog
44842,frog
44843,dog
44844,automobile
44845,frog
44846,deer
44847,automobile
44848,automobile
44849,dog
44850,dog
44851,horse
44852,bird
44853,bird
44854,dog
44855,dog
44856,dog
44857,frog
44858,frog
44859,frog
44860,frog
44861,truck
44862,automobile
44863,dog
44864,dog
44865,truck
44866,dog
44867,dog
44868,dog
44869,frog
44870,truck
44871,ship
44872,truck
44873,horse
44874,horse
44875,frog
44876,truck
44877,truck
44878,ship
44879,frog
44880,ship
44881,automobile
44882,truck
44883,truck
44884,frog
44885,ship
44886,ship
44887,automobile
44888,truck
44889,frog
44890,truck
44891,frog
44892,bird
44893,ship
44894,cat
44895,deer
44896,truck
44897,frog
44898,dog
44899,frog
44900,ship
44901,deer
44902,ship
44903,frog
44904,truck
44905,truck
44906,truck
44907,truck
44908,truck
44909,truck
44910,dog
44911,deer
44912,frog
44913,dog
44914,frog
44915,deer
44916,deer
44917,frog
44918,frog
44919,automobile
44920,automobile
44921,truck
44922,truck
44923,ship
44924,deer
44925,truck
44926,truck
44927,frog
44928,frog
44929,ship
44930,dog
44931,frog
44932,frog
44933,truck
44934,truck
44935,frog
44936,horse
44937,ship
44938,ship
44939,frog
44940,frog
44941,frog
44942,dog
44943,ship
44944,dog
44945,dog
44946,truck
44947,frog
44948,truck
44949,frog
44950,frog
44951,frog
44952,frog
44953,truck
44954,frog
44955,automobile
44956,frog
44957,frog
44958,frog
44959,ship
44960,frog
44961,frog
44962,frog
44963,frog
44964,deer
44965,truck
44966,truck
44967,automobile
44968,ship
44969,automobile
44970,truck
44971,truck
44972,truck
44973,truck
44974,frog
44975,dog
44976,dog
44977,dog
44978,cat
44979,deer
44980,deer
44981,frog
44982,truck
44983,frog
44984,frog
44985,truck
44986,frog
44987,frog
44988,frog
44989,frog
44990,horse
44991,frog
44992,truck
44993,truck
44994,ship
44995,frog
44996,frog
44997,truck
44998,ship
44999,frog
45000,frog
45001,deer
45002,automobile
45003,deer
45004,frog
45005,truck
45006,frog
45007,frog
45008,automobile
45009,truck
45010,frog
45011,frog
45012,frog
45013,dog
45014,frog
45015,frog
45016,frog
45017,truck
45018,frog
45019,frog
45020,frog
45021,truck
45022,truck
45023,truck
45024,frog
45025,dog
45026,cat
45027,cat
45028,frog
45029,automobile
45030,dog
45031,truck
45032,truck
45033,truck
45034,automobile
45035,deer
45036,deer
45037,frog
45038,frog
45039,horse
45040,ship
45041,frog
45042,dog
45043,dog
45044,horse
45045,truck
45046,automobile
45047,frog
45048,dog
45049,truck
45050,deer
45051,frog
45052,frog
45053,automobile
45054,frog
45055,horse
45056,ship
45057,truck
45058,truck
45059,deer
45060,truck
45061,frog
45062,truck
45063,deer
45064,ship
45065,ship
45066,truck
45067,truck
45068,truck
45069,frog
45070,automobile
45071,truck
45072,frog
45073,frog
45074,frog
45075,frog
45076,frog
45077,frog
45078,ship
45079,frog
45080,frog
45081,frog
45082,frog
45083,dog
45084,frog
45085,truck
45086,truck
45087,truck
45088,truck
45089,truck
45090,frog
45091,frog
45092,frog
45093,bird
45094,truck
45095,automobile
45096,automobile
45097,automobile
45098,frog
45099,frog
45100,automobile
45101,automobile
45102,frog
45103,dog
45104,dog
45105,ship
45106,truck
45107,truck
45108,automobile
45109,automobile
45110,frog
45111,frog
45112,truck
45113,dog
45114,horse
45115,frog
45116,bird
45117,ship
45118,frog
45119,truck
45120,dog
45121,horse
45122,dog
45123,frog
45124,frog
45125,frog
45126,dog
45127,truck
45128,truck
45129,dog
45130,cat
45131,cat
45132,cat
45133,cat
45134,dog
45135,dog
45136,horse
45137,deer
45138,deer
45139,ship
45140,frog
45141,automobile
45142,frog
45143,frog
45144,automobile
45145,frog
45146,frog
45147,frog
45148,deer
45149,ship
45150,ship
45151,truck
45152,dog
45153,frog
45154,horse
45155,truck
45156,frog
45157,frog
45158,frog
45159,frog
45160,ship
45161,deer
45162,dog
45163,ship
45164,frog
45165,frog
45166,frog
45167,frog
45168,truck
45169,ship
45170,frog
45171,dog
45172,dog
45173,dog
45174,dog
45175,truck
45176,dog
45177,horse
45178,truck
45179,dog
45180,dog
45181,bird
45182,dog
45183,dog
45184,bird
45185,dog
45186,frog
45187,frog
45188,frog
45189,frog
45190,horse
45191,horse
45192,bird
45193,frog
45194,dog
45195,automobile
45196,truck
45197,truck
45198,frog
45199,truck
45200,frog
45201,truck
45202,frog
45203,truck
45204,truck
45205,frog
45206,truck
45207,horse
45208,dog
45209,dog
45210,dog
45211,deer
45212,frog
45213,truck
45214,truck
45215,automobile
45216,ship
45217,dog
45218,dog
45219,frog
45220,frog
45221,frog
45222,frog
45223,horse
45224,frog
45225,bird
45226,horse
45227,dog
45228,truck
45229,frog
45230,frog
45231,bird
45232,frog
45233,ship
45234,cat
45235,frog
45236,truck
45237,truck
45238,truck
45239,truck
45240,dog
45241,frog
45242,automobile
45243,automobile
45244,automobile
45245,frog
45246,dog
45247,automobile
45248,automobile
45249,frog
45250,truck
45251,frog
45252,frog
45253,frog
45254,dog
45255,automobile
45256,automobile
45257,frog
45258,bird
45259,bird
45260,bird
45261,horse
45262,truck
45263,truck
45264,dog
45265,bird
45266,bird
45267,frog
45268,frog
45269,ship
45270,cat
45271,cat
45272,dog
45273,ship
45274,dog
45275,dog
45276,dog
45277,frog
45278,frog
45279,frog
45280,automobile
45281,frog
45282,truck
45283,truck
45284,frog
45285,truck
45286,truck
45287,frog
45288,truck
45289,ship
45290,truck
45291,frog
45292,dog
45293,dog
45294,frog
45295,horse
45296,deer
45297,frog
45298,frog
45299,dog
45300,automobile
45301,bird
45302,bird
45303,ship
45304,deer
45305,horse
45306,frog
45307,frog
45308,automobile
45309,frog
45310,ship
45311,automobile
45312,truck
45313,truck
45314,truck
45315,ship
45316,ship
45317,ship
45318,frog
45319,automobile
45320,frog
45321,frog
45322,frog
45323,automobile
45324,truck
45325,truck
45326,ship
45327,frog
45328,automobile
45329,bird
45330,horse
45331,horse
45332,truck
45333,truck
45334,ship
45335,frog
45336,frog
45337,ship
45338,frog
45339,truck
45340,truck
45341,bird
45342,dog
45343,frog
45344,truck
45345,truck
45346,dog
45347,dog
45348,dog
45349,dog
45350,dog
45351,frog
45352,dog
45353,frog
45354,dog
45355,ship
45356,automobile
45357,truck
45358,automobile
45359,automobile
45360,automobile
45361,frog
45362,frog
45363,horse
45364,frog
45365,dog
45366,dog
45367,horse
45368,horse
45369,frog
45370,deer
45371,frog
45372,frog
45373,ship
45374,ship
45375,dog
45376,dog
45377,horse
45378,automobile
45379,truck
45380,truck
45381,horse
45382,ship
45383,truck
45384,frog
45385,truck
45386,deer
45387,truck
45388,truck
45389,ship
45390,horse
45391,truck
45392,truck
45393,frog
45394,frog
45395,dog
45396,dog
45397,deer
45398,deer
45399,horse
45400,horse
45401,frog
45402,frog
45403,frog
45404,frog
45405,frog
45406,truck
45407,automobile
45408,automobile
45409,dog
45410,horse
45411,horse
45412,horse
45413,horse
45414,automobile
45415,automobile
45416,ship
45417,automobile
45418,automobile
45419,truck
45420,truck
45421,frog
45422,dog
45423,frog
45424,frog
45425,frog
45426,frog
45427,truck
45428,dog
45429,dog
45430,dog
45431,frog
45432,frog
45433,cat
45434,deer
45435,dog
45436,dog
45437,dog
45438,frog
45439,deer
45440,frog
45441,frog
45442,frog
45443,frog
45444,dog
45445,ship
45446,ship
45447,ship
45448,ship
45449,horse
45450,horse
45451,dog
45452,frog
45453,dog
45454,truck
45455,truck
45456,truck
45457,truck
45458,truck
45459,horse
45460,dog
45461,frog
45462,frog
45463,dog
45464,automobile
45465,horse
45466,ship
45467,truck
45468,bird
45469,frog
45470,dog
45471,frog
45472,frog
45473,frog
45474,dog
45475,frog
45476,frog
45477,truck
45478,horse
45479,frog
45480,dog
45481,horse
45482,frog
45483,ship
45484,ship
45485,ship
45486,ship
45487,frog
45488,frog
45489,frog
45490,deer
45491,frog
45492,cat
45493,cat
45494,horse
45495,horse
45496,truck
45497,bird
45498,frog
45499,ship
45500,ship
45501,ship
45502,dog
45503,dog
45504,frog
45505,bird
45506,horse
45507,horse
45508,ship
45509,dog
45510,truck
45511,frog
45512,frog
45513,frog
45514,frog
45515,truck
45516,truck
45517,bird
45518,dog
45519,deer
45520,deer
45521,automobile
45522,automobile
45523,automobile
45524,frog
45525,frog
45526,frog
45527,bird
45528,dog
45529,truck
45530,truck
45531,horse
45532,frog
45533,automobile
45534,automobile
45535,frog
45536,dog
45537,truck
45538,frog
45539,frog
45540,truck
45541,deer
45542,frog
45543,dog
45544,frog
45545,horse
45546,horse
45547,ship
45548,frog
45549,truck
45550,frog
45551,frog
45552,ship
45553,truck
45554,horse
45555,horse
45556,frog
45557,frog
45558,frog
45559,frog
45560,truck
45561,ship
45562,deer
45563,automobile
45564,horse
45565,horse
45566,ship
45567,ship
45568,frog
45569,frog
45570,frog
45571,frog
45572,automobile
45573,dog
45574,frog
45575,frog
45576,frog
45577,frog
45578,truck
45579,frog
45580,dog
45581,truck
45582,truck
45583,frog
45584,frog
45585,truck
45586,dog
45587,horse
45588,frog
45589,frog
45590,frog
45591,deer
45592,frog
45593,dog
45594,truck
45595,truck
45596,truck
45597,dog
45598,frog
45599,frog
45600,frog
45601,truck
45602,bird
45603,frog
45604,frog
45605,frog
45606,automobile
45607,frog
45608,truck
45609,dog
45610,dog
45611,dog
45612,frog
45613,ship
45614,automobile
45615,truck
45616,dog
45617,frog
45618,truck
45619,frog
45620,frog
45621,ship
45622,ship
45623,frog
45624,frog
45625,frog
45626,frog
45627,dog
45628,frog
45629,deer
45630,truck
45631,truck
45632,truck
45633,bird
45634,frog
45635,frog
45636,automobile
45637,dog
45638,frog
45639,cat
45640,bird
45641,automobile
45642,automobile
45643,frog
45644,deer
45645,frog
45646,frog
45647,deer
45648,deer
45649,automobile
45650,cat
45651,ship
45652,ship
45653,dog
45654,dog
45655,frog
45656,bird
45657,bird
45658,frog
45659,frog
45660,frog
45661,frog
45662,horse
45663,horse
45664,frog
45665,ship
45666,ship
45667,ship
45668,ship
45669,dog
45670,dog
45671,dog
45672,ship
45673,ship
45674,truck
45675,horse
45676,truck
45677,horse
45678,frog
45679,frog
45680,ship
45681,ship
45682,ship
45683,truck
45684,truck
45685,dog
45686,truck
45687,frog
45688,truck
45689,frog
45690,frog
45691,ship
45692,frog
45693,cat
45694,bird
45695,bird
45696,horse
45697,automobile
45698,truck
45699,dog
45700,deer
45701,dog
45702,frog
45703,frog
45704,dog
45705,ship
45706,ship
45707,ship
45708,truck
45709,horse
45710,deer
45711,automobile
45712,frog
45713,bird
45714,frog
45715,frog
45716,frog
45717,ship
45718,truck
45719,dog
45720,frog
45721,frog
45722,dog
45723,dog
45724,cat
45725,horse
45726,truck
45727,truck
45728,ship
45729,ship
45730,ship
45731,automobile
45732,bird
45733,truck
45734,ship
45735,automobile
45736,truck
45737,truck
45738,dog
45739,dog
45740,frog
45741,frog
45742,frog
45743,deer
45744,ship
45745,deer
45746,frog
45747,horse
45748,horse
45749,frog
45750,frog
45751,ship
45752,ship
45753,ship
45754,frog
45755,deer
45756,truck
45757,truck
45758,frog
45759,dog
45760,frog
45761,automobile
45762,dog
45763,frog
45764,frog
45765,deer
45766,frog
45767,frog
45768,truck
45769,truck
45770,automobile
45771,frog
45772,truck
45773,truck
45774,automobile
45775,frog
45776,truck
45777,horse
45778,truck
45779,frog
45780,dog
45781,truck
45782,ship
45783,ship
45784,frog
45785,dog
45786,truck
45787,frog
45788,truck
45789,ship
45790,horse
45791,ship
45792,bird
45793,dog
45794,frog
45795,ship
45796,horse
45797,frog
45798,frog
45799,frog
45800,frog
45801,frog
45802,frog
45803,automobile
45804,automobile
45805,frog
45806,frog
45807,truck
45808,dog
45809,truck
45810,frog
45811,frog
45812,frog
45813,frog
45814,truck
45815,truck
45816,ship
45817,dog
45818,frog
45819,frog
45820,ship
45821,bird
45822,truck
45823,deer
45824,frog
45825,frog
45826,truck
45827,frog
45828,dog
45829,dog
45830,dog
45831,truck
45832,dog
45833,ship
45834,horse
45835,horse
45836,dog
45837,horse
45838,ship
45839,dog
45840,automobile
45841,truck
45842,ship
45843,ship
45844,frog
45845,truck
45846,truck
45847,deer
45848,automobile
45849,truck
45850,horse
45851,frog
45852,frog
45853,frog
45854,truck
45855,dog
45856,dog
45857,truck
45858,horse
45859,horse
45860,frog
45861,truck
45862,dog
